
[Section two lines]
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
